events count, average value,lower bound - 0.3, upper bound - 0.3, timeSpent
450,5019.78907828,3513.85235479,6525.72580176,38401
451,5018.38813665,3512.87169565,6523.90457764,38479
452,5018.31342754,3512.81939928,6523.8074558,38560
453,5017.40281998,3512.18197398,6522.62366597,38638
454,5016.68683777,3511.68078644,6521.6928891,38719
455,5016.04352295,3511.23046607,6520.85657984,38803
456,5017.21203774,3512.04842642,6522.37564907,38884
457,5017.48264671,3512.23785269,6522.72744072,38966
458,5016.75472634,3511.72830844,6521.78114424,39046
459,5016.26488312,3511.38541818,6521.14434805,39128
460,5017.15770058,3512.0103904,6522.30501075,39207
461,5017.37772818,3512.16440973,6522.59104664,39288
462,5017.37685099,3512.1637957,6522.58990629,39368
463,5017.51871519,3512.26310063,6522.77432975,39449
464,5016.75986293,3511.73190405,6521.7878218,39530
465,5018.12413436,3512.68689405,6523.56137467,39611
466,5017.81095883,3512.46767118,6523.15424647,39691
467,5018.57443278,3513.00210294,6524.14676261,39771
468,5018.21621081,3512.75134757,6523.68107406,39846
469,5018.37537392,3512.86276174,6523.8879861,39925
470,5017.4912156,3512.24385092,6522.73858028,40006
471,5017.14124422,3511.99887095,6522.28361749,40087
472,5017.34292023,3512.14004416,6522.5457963,40170
473,5018.03872772,3512.6271094,6523.45034604,40249
474,5017.34369715,3512.140588,6522.54680629,40332
475,5016.42341988,3511.49639391,6521.35044584,40413
476,5016.0921518,3511.26450626,6520.91979734,40494
477,5015.63208313,3510.94245819,6520.32170808,40575
478,5015.95460644,3511.16822451,6520.74098837,40655
479,5016.07528381,3511.25269867,6520.89786896,40737
480,5016.06001225,3511.24200857,6520.87801592,40819
481,5016.77020083,3511.73914058,6521.80126108,40895
482,5017.660051,3512.3620357,6522.9580663,40981
483,5018.82672678,3513.17870875,6524.47474482,41062
484,5020.18688235,3514.13081764,6526.24294705,41141
485,5020.07983251,3514.05588276,6526.10378226,41222
486,5019.29516714,3513.506617,6525.08371729,41304
487,5020.06825601,3514.04777921,6526.08873282,41385
488,5020.57731479,3514.40412035,6526.75050923,41466
489,5019.45990547,3513.62193383,6525.29787711,41546
490,5020.96798997,3514.67759298,6527.25838696,41624
491,5021.29332535,3514.90532775,6527.68132296,41706
492,5020.78425569,3514.54897898,6527.0195324,41784
493,5020.10064768,3514.07045338,6526.13084198,41866
494,5020.61339788,3514.42937852,6526.79741724,41950
495,5020.98000054,3514.68600038,6527.2740007,42029
496,5021.36868048,3514.95807633,6527.77928462,42110
497,5020.84078385,3514.58854869,6527.093019,42196
498,5021.87632793,3515.31342955,6528.43922631,42278
499,5021.30735456,3514.91514819,6527.69956092,42358
500,5020.66972158,3514.46880511,6526.87063806,42437
501,5022.02594597,3515.41816218,6528.63372977,42517
502,5021.71489781,3515.20042846,6528.22936715,42599
503,5021.57453985,3515.1021779,6528.04690181,42679
504,5021.82121084,3515.27484759,6528.36757409,42760
505,5022.48599243,3515.7401947,6529.23179016,42839
506,5023.26116802,3516.28281762,6530.23951843,42919
507,5022.77955785,3515.9456905,6529.61342521,42999
508,5022.68334824,3515.87834376,6529.48835271,43080
509,5022.82630377,3515.97841264,6529.6741949,43162
510,5022.59956517,3515.81969562,6529.37943472,43245
511,5023.3997804,3516.37984628,6530.41971452,43324
512,5023.74242029,3516.6196942,6530.86514638,43404
513,5024.11864274,3516.88304992,6531.35423557,43485
514,5023.468084,3516.4276588,6530.5085092,43564
515,5022.74369018,3515.92058312,6529.56679723,43645
516,5023.03914462,3516.12740123,6529.950888,43725
517,5023.09428697,3516.16600088,6530.02257306,43807
518,5024.82355065,3517.37648545,6532.27061584,43890
519,5024.20321227,3516.94224859,6531.46417595,43966
520,5023.98887633,3516.79221343,6531.18553923,44048
521,5023.96979565,3516.77885695,6531.16073434,44131
522,5023.99265534,3516.79485874,6531.19045194,44211
523,5023.41758831,3516.39231182,6530.44286481,44289
524,5023.3736712,3516.36156984,6530.38577255,44371
525,5022.89506628,3516.0265464,6529.76358617,44452
526,5023.36959061,3516.35871343,6530.3804678,44534
527,5023.27900433,3516.29530303,6530.26270563,44614
528,5024.18833173,3516.93183221,6531.44483125,44696
529,5023.35342542,3516.34739779,6530.35945304,44774
530,5023.24548846,3516.27184192,6530.21913499,44851
531,5024.35870796,3517.05109557,6531.66632034,44934
532,5023.95302064,3516.76711445,6531.13892683,45013
533,5023.75316408,3516.62721486,6530.87911331,45092
534,5024.50827997,3517.15579598,6531.86076396,45175
535,5023.81251404,3516.66875983,6530.95626826,45255
536,5023.9783183,3516.78482281,6531.17181379,45337
537,5024.27929653,3516.99550757,6531.5630855,45418
538,5023.73353858,3516.61347701,6530.85360016,45495
539,5023.79450323,3516.65615226,6530.9328542,45574
540,5023.38027507,3516.36619255,6530.39435759,45655
541,5021.99069159,3515.39348411,6528.58789906,45735
542,5021.62036672,3515.1342567,6528.10647674,45819
543,5021.72320484,3515.20624339,6528.24016629,45899
544,5022.16586456,3515.51610519,6528.81562393,45979
545,5021.87823828,3515.31476679,6528.44170976,46059
546,5021.35911048,3514.95137734,6527.76684362,46136
547,5021.55307563,3515.08715294,6528.01899832,46215
548,5022.34088139,3515.63861697,6529.04314581,46295
549,5022.67779373,3515.87445561,6529.48113185,46376
550,5021.84143676,3515.28900573,6528.39386779,46459
551,5021.789896,3515.2529272,6528.3268648,46540
552,5021.24151866,3514.86906306,6527.61397425,46619
553,5021.73094853,3515.21166397,6528.25023309,46700
554,5021.84701996,3515.29291397,6528.40112595,46781
555,5023.31356646,3516.31949652,6530.3076364,46859
556,5023.9721328,3516.78049296,6531.16377264,46938
557,5023.58221625,3516.50755138,6530.65688113,47018
558,5024.51287821,3517.15901475,6531.86674167,47103
559,5025.96339395,3518.17437576,6533.75241213,47187
560,5025.28459667,3517.69921767,6532.86997567,47268
561,5025.91985905,3518.14390134,6533.69581677,47349
562,5025.3934547,3517.77541829,6533.01149111,47429
563,5025.10455268,3517.57318688,6532.63591848,47508
564,5024.53777294,3517.17644106,6531.89910482,47590
565,5024.00527174,3516.80369022,6531.20685327,47673
566,5023.51835945,3516.46285161,6530.57386728,47753
567,5023.36736473,3516.35715531,6530.37757414,47836
568,5022.62448855,3515.83714198,6529.41183511,47916
569,5022.20830497,3515.54581348,6528.87079646,47998
570,5022.16269097,3515.51388368,6528.81149827,48079
571,5022.02498187,3515.41748731,6528.63247643,48156
572,5020.91309018,3514.63916313,6527.18701723,48240
573,5021.21633528,3514.8514347,6527.58123587,48323
574,5020.92570272,3514.6479919,6527.20341353,48404
575,5019.93575062,3513.95502543,6525.91647581,48487
576,5019.751913,3513.8263391,6525.6774869,48567
577,5019.34732992,3513.54313095,6525.1515289,48648
578,5019.81927627,3513.87349339,6525.76505916,48729
579,5019.68787341,3513.78151138,6525.59423543,48808
580,5020.32114402,3514.22480081,6526.41748722,48887
581,5019.93232339,3513.95262638,6525.91202041,48971
582,5018.87529833,3513.21270883,6524.53788783,49052
583,5018.4144235,3512.89009645,6523.93875054,49132
584,5018.5978594,3513.01850158,6524.17721722,49212
585,5018.17358051,3512.72150636,6523.62565467,49294
586,5018.3967317,3512.87771219,6523.91575121,49373
587,5017.24477259,3512.07134081,6522.41820436,49453
588,5018.36174079,3512.85321855,6523.87026303,49534
589,5018.49908165,3512.94935716,6524.04880615,49615
590,5019.24585748,3513.47210024,6525.01961472,49695
591,5018.86135907,3513.20295135,6524.51976678,49776
592,5018.5509182,3512.98564274,6524.11619366,49856
593,5018.84047657,3513.1883336,6524.49261954,49938
594,5018.12885601,3512.69019921,6523.56751282,50016
595,5018.07874122,3512.65511885,6523.50236358,50096
596,5018.39481468,3512.87637028,6523.91325909,50178
597,5019.31898615,3513.52329031,6525.114682,50259
598,5019.33716723,3513.53601706,6525.1383174,50339
599,5019.47595371,3513.6331676,6525.31873983,50419
600,5019.46371811,3513.62460268,6525.30283355,50500
601,5019.97457834,3513.98220484,6525.96695185,50580
602,5019.83461265,3513.88422886,6525.78499645,50659
603,5019.47068725,3513.62948107,6525.31189342,50740
604,5019.12817848,3513.38972494,6524.86663203,50822
605,5018.6371824,3513.04602768,6524.22833712,50905
606,5018.25883727,3512.78118609,6523.73648845,50983
607,5017.5372379,3512.27606653,6522.79840928,51065
608,5017.6223257,3512.33562799,6522.90902342,51146
609,5017.40240346,3512.18168242,6522.62312449,51227
610,5017.26217269,3512.08352089,6522.4408245,51307
611,5017.16349369,3512.01444559,6522.3125418,51386
612,5016.44047048,3511.50832933,6521.37261162,51470
613,5016.57939914,3511.6055794,6521.55321888,51550
614,5015.84452758,3511.09116931,6520.59788585,51632
615,5016.71818202,3511.70272741,6521.73363662,51714
616,5017.24257469,3512.06980228,6522.41534709,51794
617,5017.05973897,3511.94181728,6522.17766066,51875
618,5017.1941179,3512.03588253,6522.35235327,51954
619,5017.50730297,3512.25511208,6522.75949386,52035
620,5017.44802481,3512.21361737,6522.68243226,52114
621,5016.48854863,3511.54198404,6521.43511322,52197
622,5017.52563552,3512.26794486,6522.78332618,52276
623,5018.64058648,3513.04841054,6524.23276243,52357
624,5017.76381458,3512.43467021,6523.09295895,52438
625,5018.87213948,3513.21049764,6524.53378133,52519
626,5019.02139688,3513.31497781,6524.72781594,52597
627,5019.58987029,3513.7129092,6525.46683138,52678
628,5019.63158678,3513.74211075,6525.52106282,52760
629,5018.85875035,3513.20112524,6524.51637545,52841
630,5018.64038918,3513.04827243,6524.23250594,52922
631,5018.06330025,3512.64431017,6523.48229032,53002
632,5018.37972785,3512.86580949,6523.8936462,53082
633,5017.39319846,3512.17523892,6522.61115799,53164
634,5017.09198332,3511.96438832,6522.21957831,53242
635,5017.49471094,3512.24629766,6522.74312422,53322
636,5017.26747995,3512.08723596,6522.44772393,53407
637,5016.8383472,3511.78684304,6521.88985137,53489
638,5016.13299565,3511.29309695,6520.97289434,53569
639,5016.07069863,3511.24948904,6520.89190822,53651
640,5015.83199099,3511.08239369,6520.58158828,53731
641,5016.10603946,3511.27422762,6520.93785129,53812
642,5016.68354272,3511.67847991,6521.68860554,53891
643,5016.7540238,3511.72781666,6521.78023094,53971
644,5016.27464438,3511.39225107,6521.1570377,54055
645,5015.99204985,3511.1944349,6520.78966481,54134
646,5016.30444849,3511.41311394,6521.19578303,54217
647,5016.560071,3511.5920497,6521.5280923,54297
648,5016.44104192,3511.50872934,6521.37335449,54378
649,5016.39151458,3511.4740602,6521.30896895,54460
650,5016.24648698,3511.37254088,6521.12043307,54539
651,5016.26380997,3511.38466698,6521.14295297,54620
652,5016.50624667,3511.55437267,6521.45812067,54703
653,5016.02971309,3511.22079917,6520.83862702,54797
654,5015.92892437,3511.15024706,6520.70760168,54881
655,5016.20841573,3511.34589101,6521.07094045,54962
656,5016.28129707,3511.39690795,6521.16568619,55051
657,5015.53626959,3510.87538871,6520.19715046,55128
658,5015.4085356,3510.78597492,6520.03109627,55207
659,5014.74055237,3510.31838666,6519.16271808,55291
660,5015.11239024,3510.57867317,6519.64610731,55372
661,5015.97682875,3511.18378013,6520.76987738,55465
662,5015.27115943,3510.6898116,6519.85250726,55546
663,5016.14815412,3511.30370788,6520.99260035,55626
664,5015.80348309,3511.06243816,6520.54452801,55708
665,5015.76379992,3511.03465995,6520.4929399,55784
666,5015.23622584,3510.66535809,6519.80709359,55864
667,5015.04182098,3510.52927469,6519.55436728,55951
668,5015.10588494,3510.57411946,6519.63765042,56030
669,5014.94772559,3510.46340792,6519.43204327,56110
670,5015.14795918,3510.60357143,6519.69234694,56192
671,5015.66486239,3510.96540367,6520.36432111,56272
672,5016.45505305,3511.51853714,6521.39156897,56352
673,5016.82194798,3511.77536358,6521.86853237,56432
674,5016.24276884,3511.36993819,6521.11559949,56515
675,5015.94698423,3511.16288896,6520.7310795,56597
676,5015.35959784,3510.75171848,6519.96747719,56675
677,5015.877675,3511.1143725,6520.6409775,56755
678,5015.9408185,3511.15857295,6520.72306405,56838
679,5015.29303259,3510.70512281,6519.88094236,56920
680,5015.83250206,3511.08275144,6520.58225268,57001
681,5015.62896806,3510.94027764,6520.31765848,57082
682,5015.16974704,3510.61882293,6519.72067116,57154
683,5014.97556255,3510.48289379,6519.46823132,57232
684,5015.59050092,3510.91335064,6520.26765119,57315
685,5015.25878638,3510.68115046,6519.83642229,57392
686,5015.81401822,3511.06981275,6520.55822368,57476
687,5016.91897145,3511.84328001,6521.99466288,57559
688,5016.27655941,3511.39359158,6521.15952723,57639
689,5016.60037596,3511.62026317,6521.58048875,57716
690,5016.87661584,3511.81363109,6521.93960059,57794
691,5016.77217832,3511.74052482,6521.80383181,57875
692,5016.30432601,3511.41302821,6521.19562382,57957
693,5015.80726768,3511.06508738,6520.54944799,58038
694,5015.32884408,3510.73019086,6519.92749731,58117
695,5014.99246892,3510.49472825,6519.4902096,58198
696,5015.15080766,3510.60556536,6519.69604996,58273
697,5014.87521312,3510.41264918,6519.33777705,58354
698,5015.10894101,3510.5762587,6519.64162331,58440
699,5014.95898837,3510.47129186,6519.44668488,58525
700,5015.93697784,3511.15588448,6520.71807119,58609
701,5015.96163883,3511.17314718,6520.75013047,58691
702,5016.20697657,3511.3448836,6521.06906954,58770
703,5016.55860288,3511.59102201,6521.52618374,58851
704,5015.63090316,3510.94163221,6520.32017411,58931
705,5015.45788906,3510.82052234,6520.09525577,59012
706,5015.57479764,3510.90235835,6520.24723693,59092
707,5015.88884063,3511.12218844,6520.65549281,59180
708,5016.55310602,3511.58717422,6521.51903783,59259
709,5017.21116363,3512.04781454,6522.37451272,59341
710,5016.32247631,3511.42573341,6521.2192192,59421
711,5016.30296145,3511.41207301,6521.19384988,59499
712,5016.91111278,3511.83777894,6521.98444661,59579
713,5017.43306305,3512.20314414,6522.66298197,59663
714,5017.63243324,3512.34270327,6522.92216321,59743
715,5018.18563612,3512.72994529,6523.64132696,59827
716,5018.31542535,3512.82079775,6523.81005296,59915
717,5018.57505447,3513.00253813,6524.14757081,59996
718,5018.89443246,3513.22610272,6524.5627622,60076
719,5018.83153516,3513.18207461,6524.48099571,60152
720,5018.34532508,3512.84172755,6523.8489226,60233
721,5019.4446214,3513.61123498,6525.27800781,60315
722,5020.07646645,3514.05352652,6526.09940639,60394
723,5020.92480287,3514.64736201,6527.20224373,60480
724,5021.13202154,3514.79241508,6527.471628,60561
725,5020.54557006,3514.38189904,6526.70924108,60641
726,5021.12707812,3514.78895469,6527.46520156,60722
727,5020.80707425,3514.56495198,6527.04919653,60799
728,5020.86721931,3514.60705352,6527.1273851,60874
729,5020.97188696,3514.68032087,6527.26345305,60956
730,5020.77855,3514.544985,6527.012115,61037
731,5021.64051798,3515.14836259,6528.13267338,61121
732,5021.80660635,3515.26462445,6528.34858826,61202
733,5021.33675161,3514.93572613,6527.73777709,61284
734,5021.14533615,3514.8017353,6527.48893699,61366
735,5020.55835498,3514.39084849,6526.72586147,61447
736,5020.28501977,3514.19951384,6526.3705257,61521
737,5020.63618413,3514.44532889,6526.82703937,61602
738,5020.78158695,3514.54711086,6527.01606303,61684
739,5020.40808657,3514.2856606,6526.53051255,61765
740,5020.49734782,3514.34814347,6526.64655216,61848
741,5020.62243924,3514.43570746,6526.80917101,61928
742,5020.95805743,3514.6706402,6527.24547467,62008
743,5021.60897378,3515.12628165,6528.09166592,62087
744,5022.39923913,3515.67946739,6529.11901087,62165
745,5021.99819,3515.398733,6528.597647,62247
746,5022.08944806,3515.46261364,6528.71628248,62328
747,5022.40487212,3515.68341048,6529.12633376,62411
748,5022.80844608,3515.96591226,6529.6509799,62492
749,5022.7720005,3515.94040035,6529.60360065,62573
750,5023.25485973,3516.27840181,6530.23131764,62652
751,5022.96540506,3516.07578354,6529.85502658,62733
752,5023.03177928,3516.1222455,6529.94131307,62809
753,5022.62711654,3515.83898158,6529.4152515,62890
754,5022.26722856,3515.58705999,6528.94739712,62978
755,5022.67026224,3515.86918357,6529.47134091,63057
756,5023.17815138,3516.22470597,6530.13159679,63136
757,5022.50120809,3515.75084566,6529.25157052,63217
758,5022.78642384,3515.95049669,6529.62235099,63297
759,5023.41038856,3516.38727199,6530.43350513,63377
760,5023.29880898,3516.30916629,6530.28845167,63455
761,5023.1894879,3516.23264153,6530.14633427,63539
762,5024.04327563,3516.83029294,6531.25625832,63617
763,5024.46063936,3517.12244755,6531.79883117,63697
764,5025.28840038,3517.70188026,6532.87492049,63777
765,5024.98581177,3517.49006824,6532.4815553,63858
766,5024.94541272,3517.4617889,6532.42903653,63938
767,5024.67507963,3517.27255574,6532.07760352,64018
768,5024.54550986,3517.1818569,6531.90916281,64094
769,5024.53724762,3517.17607333,6531.8984219,64173
770,5024.8811464,3517.41680248,6532.34549033,64252
771,5024.44454641,3517.11118249,6531.77791034,64333
772,5023.20357625,3516.24250337,6530.16464912,64413
773,5023.36284347,3516.35399043,6530.37169652,64492
774,5023.01212571,3516.108488,6529.91576342,64575
775,5022.23100377,3515.56170264,6528.9003049,64656
776,5023.02940164,3516.12058115,6529.93822214,64737
777,5022.95384959,3516.06769471,6529.84000447,64817
778,5022.5990974,3515.81936818,6529.37882662,64901
779,5022.39740536,3515.67818375,6529.11662696,64981
780,5022.79207887,3515.95445521,6529.62970253,65063
781,5023.43253961,3516.40277773,6530.4623015,65145
782,5022.42269872,3515.6958891,6529.14950833,65224
783,5022.06673373,3515.44671361,6528.68675385,65311
784,5022.1527773,3515.50694411,6528.7986105,65394
785,5021.77707862,3515.24395503,6528.31020221,65473
786,5021.8917046,3515.32419322,6528.45921598,65555
787,5021.68389001,3515.17872301,6528.18905701,65635
788,5022.29385356,3515.60569749,6528.98200962,65715
789,5021.65010744,3515.15507521,6528.14513968,65795
790,5021.56903136,3515.09832195,6528.03974077,65873
791,5021.91088758,3515.33762131,6528.48415385,65958
792,5022.20018204,3515.54012743,6528.86023666,66040
793,5022.51394758,3515.7597633,6529.26813185,66122
794,5022.937252,3516.0560764,6529.8184276,66203
795,5022.70123088,3515.89086161,6529.51160014,66282
796,5022.75779023,3515.93045316,6529.58512729,66362
797,5023.21574178,3516.25101925,6530.18046431,66444
798,5023.36656852,3516.35659797,6530.37653908,66524
799,5023.57048337,3516.49933836,6530.64162838,66611
800,5024.04662417,3516.83263692,6531.26061142,66691
801,5023.39444343,3516.3761104,6530.41277645,66771
802,5023.09734337,3516.16814036,6530.02654637,66851
803,5022.92473941,3516.04731758,6529.80216123,66932
804,5023.10437353,3516.17306147,6530.03568558,67012
805,5023.39342631,3516.37539842,6530.4114542,67092
806,5023.53660395,3516.47562276,6530.59758513,67174
807,5023.24879655,3516.27415758,6530.22343551,67259
808,5022.36300102,3515.65410072,6529.07190133,67343
809,5022.2179337,3515.55255359,6528.88331381,67424
810,5022.25466412,3515.57826488,6528.93106335,67506
811,5022.21069612,3515.54748728,6528.87390496,67587
812,5022.22434485,3515.5570414,6528.89164831,67656
813,5022.10922645,3515.47645851,6528.74199438,67736
814,5022.64200669,3515.84940468,6529.4346087,67818
815,5021.71777694,3515.20244386,6528.23311002,67903
816,5021.6963976,3515.18747832,6528.20531689,67981
817,5021.91714188,3515.34199931,6528.49228444,68061
818,5022.44611267,3515.71227887,6529.17994647,68142
819,5022.51458004,3515.76020603,6529.26895405,68223
820,5022.35301013,3515.64710709,6529.05891316,68300
821,5021.86824604,3515.30777223,6528.42871986,68380
822,5021.5450825,3515.08155775,6528.00860725,68461
823,5021.52779355,3515.06945548,6527.98613161,68542
824,5020.7215436,3514.50508052,6526.93800667,68622
825,5020.76516561,3514.53561593,6526.9947153,68704
826,5021.22000453,3514.85400317,6527.58600588,68784
827,5021.25688044,3514.87981631,6527.63394457,68866
828,5022.44337858,3515.71036501,6529.17639216,68946
829,5022.80439929,3515.9630795,6529.64571907,69025
830,5023.23550888,3516.26485621,6530.20616154,69106
831,5023.25610834,3516.27927583,6530.23294084,69187
832,5022.83889549,3515.98722684,6529.69056413,69266
833,5022.46015288,3515.72210702,6529.19819875,69345
834,5022.63141046,3515.84198732,6529.4208336,69425
835,5021.97163914,3515.3801474,6528.56313089,69505
836,5022.03722096,3515.42605467,6528.64838725,69582
837,5022.16071514,3515.5125006,6528.80892968,69662
838,5022.52505735,3515.76754014,6529.28257455,69743
839,5022.51399341,3515.75979539,6529.26819144,69823
840,5022.12575088,3515.48802562,6528.76347615,69903
841,5022.37580356,3515.66306249,6529.08854463,69984
842,5022.02111738,3515.41478217,6528.6274526,70063
843,5021.70218999,3515.19153299,6528.21284699,70142
844,5021.20360295,3514.84252206,6527.56468383,70217
845,5020.93635172,3514.6554462,6527.21725723,70291
846,5020.86772595,3514.60740817,6527.12804374,70386
847,5021.17055681,3514.81938977,6527.52172385,70466
848,5020.82836949,3514.57985864,6527.07688033,70547
849,5020.89629094,3514.62740366,6527.16517822,70628
850,5021.18320874,3514.82824612,6527.53817137,70709
851,5021.29921099,3514.90944769,6527.68897429,70789
852,5021.37447122,3514.96212985,6527.78681258,70868
853,5021.28988592,3514.90292014,6527.67685169,70948
854,5021.65318244,3515.15722771,6528.14913718,71029
855,5021.17011444,3514.81908011,6527.52114877,71109
856,5021.37876992,3514.96513895,6527.7924009,71187
857,5020.9880843,3514.69165901,6527.28450959,71261
858,5020.25770116,3514.18039081,6526.33501151,71340
859,5019.86724371,3513.9070706,6525.82741682,71423
860,5019.85265266,3513.89685686,6525.80844845,71501
861,5019.80868514,3513.8660796,6525.75129068,71582
862,5019.69253283,3513.78477298,6525.60029268,71665
863,5020.37017216,3514.25912051,6526.4812238,71745
864,5019.90858388,3513.93600871,6525.88115904,71824
865,5019.64742828,3513.7531998,6525.54165676,71905
866,5019.07935138,3513.35554596,6524.80315679,71984
867,5018.70397684,3513.09278379,6524.3151699,72062
868,5019.15178544,3513.40624981,6524.89732107,72143
869,5018.62951414,3513.0406599,6524.21836838,72224
870,5018.38193507,3512.86735455,6523.89651559,72307
871,5017.97567853,3512.58297497,6523.36838209,72386
872,5018.09669963,3512.66768974,6523.52570952,72468
873,5017.62340025,3512.33638018,6522.91042033,72548
874,5018.05571507,3512.63900055,6523.47242959,72628
875,5018.37448704,3512.86214093,6523.88683315,72709
876,5018.43033249,3512.90123274,6523.95943224,72778
877,5018.18342187,3512.72839531,6523.63844843,72857
878,5017.70531805,3512.39372263,6523.01691346,72941
879,5017.96469302,3512.57528511,6523.35410092,73021
880,5017.58332069,3512.30832449,6522.8583169,73100
881,5017.57111256,3512.29977879,6522.84244633,73179
882,5017.57197772,3512.30038441,6522.84357104,73260
883,5017.51185923,3512.25830146,6522.765417,73337
884,5017.26525836,3512.08568085,6522.44483587,73417
885,5017.44709733,3512.21296813,6522.68122653,73497
886,5016.44971074,3511.51479752,6521.38462396,73579
887,5016.65869588,3511.66108712,6521.65630465,73660
888,5016.40301536,3511.48211075,6521.32391997,73740
889,5016.3328929,3511.43302503,6521.23276077,73819
890,5016.45256164,3511.51679315,6521.38833013,73900
891,5016.37386706,3511.46170694,6521.28602718,73976
892,5016.0102505,3511.20717535,6520.81332565,74054
893,5015.96109176,3511.17276423,6520.74941929,74138
894,5015.61077102,3510.92753972,6520.29400233,74219
895,5015.73202488,3511.01241741,6520.45163234,74297
896,5015.80737717,3511.06516402,6520.54959032,74378
